篇名代码,作文文件名,纯文本字数,国籍,作文分数,词汇丰富度与词汇扩展,基础词汇与叙事推进,人称指涉与信息密度,句法延展与分句复杂度,动作过程与动词链,语言来源
J2,J2_65_06,273,日本,65,1.3620497267565124,2.1313237891024537,0.6444143334767014,0.3742209742181544,-0.2881742636821483,学习者
J2,J2_65_07,310,日本,65,0.46091636267857566,1.0435589359578568,-1.2981158955628944,-2.074131052040363,-1.3457434171581117,学习者
J2,J2_65_08,410,日本,65,-0.35312949759948664,1.4880112543457915,-0.43725275340892833,0.7709050630720532,-0.7026585795445618,学习者
J2,J2_65_09,509,日本,65,-0.40798478619090467,2.273287185191828,0.037322773036831826,0.07423879847336075,1.0856909205958922,学习者
J2,J2_65_10,407,日本,65,0.18501563607943242,1.2983067241238277,1.4956224572952317,-0.7789816766982617,-0.505493812241869,学习者
J2,J2_65_11,200,日本,65,1.6125652357013864,1.7688051086002528,-0.45452789867669,-0.609457821515702,-0.07916865246940816,学习者
J2,J2_65_12,332,日本,65,-0.19245970034545193,1.3391590291424487,-0.06283428244208229,0.1315249881285396,-0.009552072649320007,学习者
J2,J2_65_13,236,加拿大,65,1.498866683135647,-0.4489500578462069,-0.13107406996796764,0.2569294888251848,-0.18243004947846855,学习者
J2,J2_65_14,325,日本,65,0.8735777330668288,1.4221525871425595,0.5378886208309405,-0.702587671943833,-0.7164130183118633,学习者
J2,J2_65_15,366,美国,65,0.9265396541206575,-0.3552058070120958,0.0068270131251672046,0.1284467056921977,-0.5736862413245861,学习者
J2,J2_65_16,397,日本,65,1.2923800896672775,0.40001467895055515,-0.4570266768849361,1.3671390330158035,-0.12635242280127965,学习者
